rank,name,country_name,country_id,active,value
143,Nicklas Kulti,Sweden,SWE,false,7.08
144,Marcos Baghdatis,Cyprus,CYP,false,7.08
145,Andrei Pavel,Romania,ROU,false,7.08
146,Jurgen Melzer,Austria,AUT,false,7.07
147,Thomaz Bellucci,Brazil,BRA,true,7.05
148,Magnus Larsson,Sweden,SWE,false,7.03
149,Nicolas Kiefer,Germany,GER,false,7.02
150,Emilio Sanchez,Spain,ESP,false,7.02
151,John Millman,Australia,AUS,true,7.01
152,Sandon Stolle,Australia,AUS,false,7.01
153,Julien Benneteau,France,FRA,false,7.01
154,Gianluca Pozzi,Italy,ITA,false,7.01
155,Tomas Berdych,Czech Republic,CZE,false,7.00
156,Mario Ancic,Croatia,CRO,false,6.97
157,Joao Sousa,Portugal,POR,true,6.97
158,Javier Frana,Argentina,ARG,false,6.97
159,Martin Klizan,Slovakia,SVK,true,6.96
160,Nicolas Almagro,Spain,ESP,false,6.96
161,Stefan Koubek,Austria,AUT,false,6.96
162,Radek Stepanek,Czech Republic,CZE,false,6.95
163,Albert Ramos,Spain,ESP,true,6.95
164,Nicolas Massu,Chile,CHI,false,6.95
165,Wally Masur,Australia,AUS,false,6.95
166,Karim Alami,Morocco,MAR,false,6.95
167,Christophe Rochus,Belgium,BEL,false,6.94
168,Lukasz Kubot,Poland,POL,false,6.93
169,Alberto Martin,Spain,ESP,false,6.93
170,Federico Delbonis,Argentina,ARG,true,6.92
171,Viktor Troicki,Serbia,SRB,true,6.91
172,Guy Forget,France,FRA,false,6.90
173,Mikhail Kukushkin,Kazakhstan,KAZ,true,6.89
174,Marcel Granollers,Spain,ESP,true,6.84
175,Karen Khachanov,Russian Federation,RUS,true,6.84
176,Ricardas Berankis,Lithuania,LTU,true,6.84
177,Richard Krajicek,Netherlands,NED,false,6.84
178,Richard Fromberg,Australia,AUS,false,6.83
179,Robin Soderling,Sweden,SWE,false,6.82
180,Jordi Burillo,Spain,ESP,false,6.81
181,Edouard Roger Vasselin,France,FRA,false,6.79
182,Thomas Johansson,Sweden,SWE,false,6.78
183,Igor Andreev,Russian Federation,RUS,false,6.76
184,Philipp Kohlschreiber,Germany,GER,true,6.75
185,Alexandr Dolgopolov,Ukraine,UKR,false,6.72
186,Adrian Voinea,Romania,ROU,false,6.71
187,Borna Coric,Croatia,CRO,true,6.71
188,Paul Haarhuis,Netherlands,NED,false,6.70
189,Michael Russell,United States,USA,false,6.69
190,Alejandro Falla,Colombia,COL,false,6.69
191,Robin Haase,Netherlands,NED,true,6.68
192,Jakob Hlasek,Switzerland,SUI,false,6.68
193,Olivier Delaitre,France,FRA,false,6.67
194,Stefanos Tsitsipas,Greece,GRE,true,6.66
195,Janko Tipsarevic,Serbia,SRB,false,6.66
196,Kyle Edmund,United Kingdom,GBR,true,6.65
197,David Prinosil,Germany,GER,false,6.65
198,Jose Acasuso,Argentina,ARG,false,6.64
199,Younes El Aynaoui,Morocco,MAR,false,6.63
200,Andrei Olhovskiy,Russian Federation,RUS,false,6.63
201,Florian Mayer,Germany,GER,false,6.60
202,Lucas Pouille,France,FRA,true,6.60
203,Mardy Fish,United States,USA,false,6.59
204,Florent Serra,France,FRA,false,6.58
205,Albert Montanes,Spain,ESP,false,6.57
206,Carl Uwe Steeb,Germany,GER,false,6.56
207,Mark Philippoussis,Australia,AUS,false,6.54
208,Galo Blanco,Spain,ESP,false,6.52
209,Igor Kunitsyn,Russian Federation,RUS,false,6.51
210,Denis Shapovalov,Canada,CAN,true,6.51
211,Jo Wilfried Tsonga,France,FRA,true,6.51
212,Santiago Giraldo,Colombia,COL,false,6.50
213,Donald Young,United States,USA,true,6.50
214,Andy Roddick,United States,USA,false,6.49
215,Marc Rosset,Switzerland,SUI,false,6.49
216,Adrian Mannarino,France,FRA,true,6.47
217,Teymuraz Gabashvili,Russian Federation,RUS,false,6.47
218,Alex Obrien,United States,USA,false,6.47
219,Lars Burgsmuller,Germany,GER,false,6.46
220,Jan Lennard Struff,Germany,GER,true,6.45
221,Pablo Cuevas,Uruguay,URU,true,6.45
222,Dmitry Tursunov,Russian Federation,RUS,false,6.45
223,Dusan Lajovic,Serbia,SRB,true,6.44
224,Taylor Harry Fritz,United States,USA,true,6.44
225,Jiri Vesely,Czech Republic,CZE,true,6.44
226,Taylor Dent,United States,USA,false,6.43
227,Paul Henri Mathieu,France,FRA,false,6.42
228,Aljaz Bedene,Slovenia,SLO,true,6.42
229,Jeremy Chardy,France,FRA,true,6.41
230,Paradorn Srichaphan,Thailand,THA,false,6.41
231,Paolo Lorenzi,Italy,ITA,true,6.37
232,Jack Sock,United States,USA,true,6.33
233,Justin Gimelstob,United States,USA,false,6.32
234,Daniel Gimeno Traver,Spain,ESP,false,6.30
235,Ernests Gulbis,Latvia,LAT,true,6.30
236,Potito Starace,Italy,ITA,false,6.27
237,Sergiy Stakhovsky,Ukraine,UKR,true,6.25
238,Ivan Ljubicic,Croatia,CRO,false,6.24
239,Bjorn Phau,Germany,GER,false,6.24
240,Victor Hanescu,Romania,ROU,false,6.22
241,Jerome Golmard,France,FRA,false,6.21
242,Ivan Dodig,Croatia,CRO,false,6.21
243,Martin Damm,Czech Republic,CZE,false,6.20
244,Scott Draper,Australia,AUS,false,6.18
245,Steve Darcis,Belgium,BEL,false,6.17
246,Mariano Puerta,Argentina,ARG,false,6.17
247,Jan Michael Gambill,United States,USA,false,6.16
248,Malek Jaziri,Tunisia,TUN,true,6.14
249,Yen Hsun Lu,"Taiwan, Province of China",TPE,true,6.13
250,Mischa Zverev,Germany,GER,true,6.12
251,Marc Gicquel,France,FRA,false,6.12
252,Jan Siemerink,Netherlands,NED,false,6.10
253,Bernard Tomic,Australia,AUS,true,6.09
254,Guillaume Raoux,France,FRA,false,6.09
255,Goran Ivanisevic,Croatia,CRO,false,6.08
256,Denis Istomin,Uzbekistan,UZB,true,6.08
257,Sam Querrey,United States,USA,true,6.07
258,Leonardo Mayer,Argentina,ARG,true,6.03
259,Kevin Anderson,South Africa,RSA,true,5.98
260,Marc Kevin Goellner,Germany,GER,false,5.97
261,Jonathan Stark,United States,USA,false,5.95
262,Greg Rusedski,United Kingdom,GBR,false,5.94
263,Raemon Sluiter,Netherlands,NED,false,5.93
264,Bryan Shelton,United States,USA,false,5.91
265,Matthew Ebden,Australia,AUS,true,5.90
266,Daniel Vacek,Czech Republic,CZE,false,5.85
267,Kenneth Carlsen,Denmark,DEN,false,5.85
268,Luis Horna,Peru,PER,false,5.85
269,Lukas Rosol,Czech Republic,CZE,false,5.79
270,Milos Raonic,Canada,CAN,true,5.78
271,Lukas Lacko,Slovakia,SVK,true,5.76
272,Michael Berrer,Germany,GER,false,5.72
273,Nick Kyrgios,Australia,AUS,true,5.71
274,Ryan Harrison,United States,USA,true,5.70
275,Feliciano Lopez,Spain,ESP,true,5.70
276,Antony Dupuis,France,FRA,false,5.70
277,Nicolas Mahut,France,FRA,true,5.67
278,Jacco Eltingh,Netherlands,NED,false,5.66
279,Michael Llodra,France,FRA,false,5.60
280,Pierre Hugues Herbert,France,FRA,true,5.56
281,Steve Johnson,United States,USA,true,5.56
282,Benjamin Becker,Germany,GER,false,5.52
283,Max Mirnyi,Belarus,BLR,false,5.51
284,Vasek Pospisil,Canada,CAN,true,5.22
285,Simone Bolelli,Italy,ITA,false,5.22
286,Gilles Muller,Luxembourg,LUX,false,5.00
287,Horacio Zeballos,Argentina,ARG,true,4.99
288,John Isner,United States,USA,true,4.81
289,Wayne Arthurs,Australia,AUS,false,4.49
290,Ivo Karlovic,Croatia,CRO,true,3.89
